service_id,vehicle_id,service_date,service_type,service_cost,warranty_claim,dealer_region
37086,1541,2025-11-24,Major,18673,No,Mumbai
37087,733,2023-09-02,Major,15089,Yes,Chennai
37088,1749,2023-12-26,Major,16094,No,Mumbai
37089,727,2023-04-23,Repair,11916,No,Delhi
37090,1296,2023-04-09,Major,15402,No,Bangalore
37091,1201,2025-04-28,Major,16104,Yes,Hyderabad
37092,1500,2024-10-12,Repair,12521,No,Chennai
37093,146,2025-09-12,Repair,15458,Yes,Mumbai
37094,251,2025-08-31,Major,16483,Yes,Bangalore
37095,174,2025-02-10,Major,12526,Yes,Delhi
37096,1604,2025-11-27,Repair,10455,Yes,Delhi
37097,1442,2023-11-23,Major,12924,Yes,Mumbai
37098,1747,2025-10-02,Repair,10705,No,Delhi
37099,585,2024-09-11,Minor,6214,No,Chennai
37100,135,2023-03-26,Minor,10866,Yes,Hyderabad
37101,11,2024-05-17,Repair,9090,Yes,Bangalore
37102,1808,2025-02-19,Repair,12430,No,Mumbai
37103,40,2025-04-11,Repair,10185,No,Bangalore
37104,1772,2024-10-06,Major,15775,Yes,Chennai
37105,1658,2025-01-02,Minor,8444,No,Hyderabad
37106,1788,2024-05-19,Minor,10293,Yes,Chennai
37107,1364,2024-01-04,Major,19369,Yes,Delhi
37108,88,2024-02-29,Minor,10013,Yes,Mumbai
37109,1627,2023-12-10,Minor,4814,No,Mumbai
37110,1237,2026-02-17,Minor,6598,Yes,Hyderabad
37111,1979,2024-09-03,Repair,14583,Yes,Bangalore
37112,508,2025-08-02,Major,19166,No,Chennai
37113,802,2025-01-08,Repair,11360,No,Hyderabad
37114,1376,2023-07-22,Major,17164,Yes,Hyderabad
37115,950,2026-01-10,Minor,12460,Yes,Delhi
37116,1135,2024-12-11,Repair,12648,No,Chennai
37117,1565,2026-01-17,Minor,7030,No,Mumbai
37118,1006,2024-12-22,Major,13786,No,Hyderabad
37119,93,2024-07-08,Repair,10182,Yes,Delhi
37120,1505,2023-12-19,Repair,12489,Yes,Hyderabad
37121,79,2026-01-31,Minor,6425,No,Hyderabad
37122,977,2024-01-12,Minor,7322,Yes,Hyderabad
37123,737,2025-05-11,Repair,13904,No,Delhi
37124,1953,2025-04-28,Major,16916,No,Delhi
37125,111,2024-12-30,Major,14614,No,Mumbai
37126,148,2025-01-26,Repair,9544,No,Delhi
37127,1860,2023-08-27,Minor,10773,No,Bangalore
37128,1596,2025-04-01,Major,13476,No,Hyderabad
37129,48,2025-03-09,Minor,10469,No,Hyderabad
37130,241,2024-04-26,Repair,13412,Yes,Delhi
37131,1299,2024-07-24,Repair,8960,Yes,Delhi
37132,1319,2026-01-24,Minor,10633,Yes,Delhi
37133,814,2023-07-12,Minor,9051,Yes,Bangalore
37134,1316,2025-07-21,Repair,15050,No,Mumbai
37135,358,2025-07-07,Repair,10979,No,Delhi
37136,939,2023-06-14,Repair,8120,Yes,Chennai
37137,1652,2025-06-08,Minor,6920,No,Hyderabad
37138,1348,2024-10-29,Major,16072,No,Chennai
37139,1375,2024-09-09,Repair,10728,No,Hyderabad
37140,616,2023-06-08,Repair,10638,No,Mumbai
37141,1911,2024-03-05,Minor,9410,Yes,Hyderabad
37142,838,2025-03-20,Repair,9044,No,Delhi
37143,1162,2025-11-28,Repair,11895,No,Hyderabad
37144,1901,2025-02-17,Major,12853,No,Hyderabad
37145,1479,2024-07-08,Major,16118,No,Mumbai
37146,171,2023-07-29,Major,14148,No,Bangalore
37147,1761,2024-01-16,Minor,7641,Yes,Mumbai
37148,1675,2025-03-26,Minor,4650,Yes,Mumbai
37149,1359,2024-03-23,Major,19851,No,Mumbai
37150,765,2025-09-19,Major,13530,No,Delhi
37151,312,2024-04-17,Minor,10666,Yes,Chennai
37152,44,2023-05-13,Minor,10473,Yes,Bangalore
37153,1422,2024-12-08,Repair,10373,Yes,Mumbai
37154,1595,2023-06-20,Repair,8939,Yes,Delhi
37155,1527,2025-01-05,Minor,7975,Yes,Chennai
37156,759,2025-08-28,Major,15360,No,Hyderabad
37157,444,2024-04-26,Major,12632,No,Hyderabad
37158,966,2026-01-28,Repair,10943,No,Hyderabad
37159,1394,2024-11-21,Major,13616,No,Bangalore
37160,1085,2025-04-20,Repair,11157,Yes,Delhi
37161,215,2023-09-01,Repair,11625,No,Mumbai
37162,1775,2025-10-29,Minor,6750,Yes,Chennai
37163,391,2025-07-15,Major,17121,No,Hyderabad
37164,722,2025-04-10,Repair,10187,Yes,Delhi
37165,535,2024-01-09,Minor,8742,Yes,Hyderabad
37166,988,2024-08-08,Major,17300,No,Delhi
37167,31,2024-11-30,Minor,7354,No,Bangalore
37168,137,2026-02-14,Repair,10586,Yes,Mumbai
37169,1811,2025-12-19,Major,13632,Yes,Delhi
37170,1239,2025-01-24,Repair,10684,No,Hyderabad
37171,1383,2024-10-29,Major,17943,Yes,Delhi
37172,1424,2025-04-18,Minor,11264,Yes,Mumbai
37173,262,2024-10-01,Major,12455,Yes,Mumbai
37174,1660,2023-07-07,Minor,8474,Yes,Bangalore
37175,1123,2023-06-24,Repair,13524,No,Delhi
37176,1533,2025-01-07,Minor,6863,No,Hyderabad
37177,250,2025-04-01,Major,13556,Yes,Mumbai
37178,1063,2025-11-16,Minor,5275,No,Bangalore
37179,784,2024-09-06,Major,13672,No,Hyderabad
37180,155,2024-09-06,Repair,8978,No,Bangalore
37181,317,2024-11-18,Major,14059,No,Hyderabad
37182,838,2024-06-20,Major,12680,Yes,Delhi
37183,550,2024-10-01,Major,14264,Yes,Bangalore
37184,236,2025-10-04,Major,19024,Yes,Hyderabad
37185,232,2025-01-20,Major,15035,No,Chennai
37186,1042,2025-12-28,Minor,6026,No,Chennai
37187,1426,2025-07-02,Minor,5592,No,Chennai
37188,238,2025-12-16,Minor,11000,No,Mumbai
37189,1441,2023-09-25,Repair,12980,Yes,Mumbai
37190,335,2025-02-17,Repair,8345,Yes,Mumbai
37191,1294,2023-09-22,Repair,10209,Yes,Bangalore
37192,58,2024-09-17,Major,16360,Yes,Delhi
37193,1083,2023-11-10,Minor,10773,No,Hyderabad
37194,166,2025-07-01,Repair,7840,Yes,Chennai
37195,1197,2025-08-15,Minor,8974,Yes,Bangalore
37196,1340,2026-01-30,Repair,13584,Yes,Chennai
37197,741,2025-12-19,Repair,10930,No,Mumbai
37198,125,2024-08-03,Minor,7791,No,Delhi
37199,1225,2024-04-03,Repair,11267,Yes,Bangalore
37200,799,2024-12-25,Major,18746,No,Mumbai
37201,7,2025-09-24,Minor,5405,No,Delhi
37202,1954,2025-12-17,Major,15185,No,Mumbai
37203,1602,2025-10-01,Repair,11849,No,Hyderabad
37204,1702,2024-12-04,Major,14116,No,Chennai
37205,1292,2023-03-21,Minor,7815,Yes,Bangalore
37206,906,2025-12-07,Repair,8510,Yes,Hyderabad
37207,40,2025-01-15,Minor,6622,No,Delhi
37208,1414,2023-08-20,Repair,10494,Yes,Mumbai
37209,1941,2025-03-16,Minor,11212,Yes,Delhi
37210,970,2025-07-29,Major,16082,Yes,Chennai
37211,1966,2024-02-21,Major,14221,No,Bangalore
37212,1307,2024-03-01,Repair,11988,Yes,Hyderabad
37213,1460,2023-12-07,Repair,10537,No,Delhi
37214,1958,2025-08-19,Major,17354,No,Mumbai
37215,1291,2025-04-27,Major,15924,Yes,Delhi
37216,881,2024-09-19,Minor,12422,No,Hyderabad
37217,356,2025-01-15,Major,17981,Yes,Delhi
37218,608,2025-05-04,Major,17331,Yes,Bangalore
37219,1135,2023-04-14,Major,16274,Yes,Delhi
37220,1595,2025-06-22,Major,12046,No,Mumbai
37221,981,2025-09-16,Minor,5586,Yes,Bangalore
37222,902,2023-09-22,Minor,7384,Yes,Delhi
37223,918,2025-06-30,Major,12375,Yes,Mumbai
37224,1648,2025-04-14,Major,16450,No,Delhi
37225,310,2025-06-26,Major,13989,No,Mumbai
37226,1803,2024-04-26,Minor,8421,No,Chennai
37227,672,2025-10-15,Repair,15023,Yes,Bangalore
37228,1214,2024-05-23,Minor,9824,Yes,Chennai
37229,795,2023-07-28,Minor,4917,No,Mumbai
37230,1405,2024-04-02,Minor,7845,No,Delhi
37231,1968,2025-12-30,Major,15589,Yes,Delhi
37232,493,2025-03-11,Repair,13157,Yes,Bangalore
37233,184,2024-08-21,Major,17293,No,Hyderabad
37234,410,2024-02-18,Repair,10593,Yes,Delhi
37235,773,2024-02-05,Major,17791,Yes,Mumbai
37236,1128,2023-03-21,Repair,13114,Yes,Bangalore
37237,1701,2023-08-21,Major,16324,No,Bangalore
37238,374,2024-03-29,Major,18514,No,Hyderabad
37239,1238,2025-06-13,Minor,6216,No,Hyderabad
37240,1268,2025-05-10,Repair,9697,No,Mumbai
37241,1167,2024-11-19,Minor,12072,No,Hyderabad
37242,931,2023-10-06,Minor,10653,Yes,Bangalore
37243,825,2023-07-27,Minor,6969,Yes,Bangalore
37244,870,2025-08-24,Minor,7137,No,Hyderabad
37245,1195,2025-03-25,Repair,12720,Yes,Bangalore
37246,1580,2023-07-10,Major,15298,Yes,Hyderabad
37247,953,2024-10-02,Repair,11114,Yes,Hyderabad
37248,1551,2025-11-29,Minor,7515,No,Bangalore
37249,1452,2024-04-08,Major,17217,Yes,Bangalore
37250,1069,2024-02-10,Minor,12209,No,Chennai
37251,1960,2024-04-28,Major,16174,Yes,Delhi
37252,1637,2026-02-19,Repair,14433,No,Bangalore
37253,820,2025-05-13,Minor,7770,Yes,Mumbai
37254,1097,2023-06-09,Repair,8551,No,Mumbai
37255,290,2023-05-27,Repair,9714,Yes,Delhi
37256,362,2025-06-18,Major,16280,No,Chennai
37257,394,2023-09-12,Major,16133,No,Mumbai
37258,1536,2025-04-24,Major,13420,Yes,Mumbai
37259,691,2023-06-04,Major,12308,No,Hyderabad
37260,695,2025-02-08,Repair,11708,No,Mumbai
37261,1453,2025-10-29,Repair,8678,Yes,Bangalore
37262,1487,2025-05-06,Repair,11136,Yes,Mumbai
37263,946,2026-01-09,Major,18639,Yes,Mumbai
37264,547,2023-10-25,Minor,5816,Yes,Mumbai
37265,14,2025-07-07,Minor,12232,No,Bangalore
37266,543,2023-07-11,Major,14343,No,Mumbai
37267,557,2024-09-21,Repair,15394,Yes,Chennai
37268,763,2023-05-08,Repair,12854,Yes,Chennai
37269,1848,2025-09-03,Repair,8923,No,Chennai
37270,1087,2023-06-04,Major,16130,Yes,Bangalore
37271,629,2024-06-23,Major,13044,Yes,Bangalore
37272,190,2024-02-18,Repair,11607,Yes,Chennai
37273,1964,2024-11-22,Minor,9021,Yes,Chennai
37274,1214,2023-12-14,Minor,9045,No,Hyderabad
37275,1212,2025-07-04,Major,13516,No,Chennai
37276,1464,2024-12-15,Major,16871,Yes,Chennai
37277,1601,2024-12-21,Minor,12849,Yes,Chennai
37278,1229,2023-04-21,Major,18012,Yes,Delhi
37279,1320,2025-02-05,Major,16085,No,Hyderabad
37280,932,2025-06-14,Minor,7212,Yes,Delhi
37281,830,2025-01-21,Repair,12395,Yes,Delhi
37282,397,2023-10-30,Minor,5737,Yes,Bangalore
37283,166,2025-03-09,Major,11943,No,Hyderabad
37284,1049,2026-01-30,Major,12411,No,Hyderabad
37285,1907,2023-12-04,Repair,9126,No,Bangalore
37286,625,2023-12-22,Minor,7759,Yes,Chennai
37287,1914,2025-09-13,Minor,10897,Yes,Mumbai
37288,978,2025-03-31,Repair,11831,No,Mumbai
37289,335,2025-01-31,Minor,5474,No,Chennai
37290,1137,2024-08-08,Repair,10427,No,Bangalore
37291,87,2025-04-13,Repair,8678,No,Delhi
37292,509,2025-11-06,Minor,9726,Yes,Bangalore
37293,404,2024-11-09,Minor,10577,Yes,Delhi
37294,974,2024-02-23,Repair,13385,No,Hyderabad
37295,910,2024-06-22,Minor,10074,Yes,Hyderabad
37296,116,2023-09-27,Minor,9969,Yes,Delhi
37297,780,2023-10-02,Minor,10417,Yes,Mumbai
37298,1716,2025-10-04,Repair,10959,Yes,Chennai
37299,375,2023-09-28,Minor,5499,No,Mumbai
37300,475,2023-04-14,Repair,12994,No,Hyderabad
37301,770,2023-08-21,Minor,12588,Yes,Hyderabad
37302,993,2024-08-05,Minor,10023,Yes,Mumbai
37303,304,2025-12-08,Major,17228,No,Delhi
37304,802,2025-04-03,Repair,11965,Yes,Bangalore
37305,459,2023-12-21,Repair,9497,No,Hyderabad
37306,312,2023-07-25,Major,17100,Yes,Delhi
37307,1735,2025-02-11,Repair,9517,Yes,Delhi
37308,871,2024-10-19,Minor,8011,Yes,Bangalore
37309,1054,2025-08-26,Major,17420,Yes,Delhi
37310,292,2025-08-06,Minor,12303,No,Mumbai
37311,1188,2025-03-01,Repair,8767,No,Hyderabad
37312,889,2023-04-21,Major,12739,No,Hyderabad
37313,926,2025-01-30,Minor,6866,Yes,Chennai
37314,595,2024-01-15,Repair,9226,No,Delhi
37315,1800,2023-02-24,Repair,8279,No,Mumbai
37316,1028,2024-01-07,Major,13195,No,Mumbai
37317,824,2024-01-20,Repair,9137,No,Delhi
37318,333,2024-03-11,Major,11886,No,Hyderabad
37319,1062,2025-11-29,Major,14377,Yes,Delhi
37320,1157,2023-08-14,Repair,15934,Yes,Delhi
37321,1156,2025-11-26,Major,13508,No,Mumbai
37322,46,2025-06-06,Major,19126,Yes,Mumbai
37323,685,2024-11-02,Repair,9197,Yes,Mumbai
37324,436,2024-10-22,Repair,12217,Yes,Delhi
37325,833,2024-12-02,Repair,10439,No,Chennai
37326,1633,2025-10-25,Repair,11638,No,Bangalore
37327,1703,2024-10-19,Minor,8074,Yes,Delhi
37328,1451,2024-11-24,Minor,5422,Yes,Bangalore
37329,725,2024-01-26,Major,19357,Yes,Chennai
37330,832,2025-04-16,Major,14243,Yes,Delhi
37331,683,2023-07-06,Repair,12037,No,Mumbai
37332,720,2024-06-21,Major,12271,No,Chennai
37333,871,2025-07-01,Major,15459,Yes,Hyderabad
37334,514,2023-12-08,Major,14822,No,Hyderabad
37335,239,2023-03-30,Major,14645,Yes,Mumbai
37336,1273,2023-04-14,Minor,5326,No,Delhi
37337,697,2025-07-10,Major,15588,Yes,Bangalore
37338,156,2024-10-19,Minor,7963,No,Hyderabad
37339,1952,2024-02-17,Minor,9413,No,Chennai
37340,286,2025-04-09,Major,14986,No,Mumbai
37341,978,2023-04-10,Major,15413,No,Bangalore
37342,1378,2024-01-12,Minor,11875,Yes,Mumbai
37343,462,2023-11-19,Minor,7625,No,Delhi
37344,952,2024-03-28,Major,12051,Yes,Hyderabad
37345,1127,2023-12-10,Minor,12698,No,Bangalore
37346,1224,2025-04-25,Major,16603,No,Hyderabad
37347,1759,2026-01-26,Major,15446,Yes,Delhi
37348,76,2024-03-30,Repair,11049,No,Hyderabad
37349,1917,2025-01-07,Repair,14817,Yes,Mumbai
37350,1684,2023-11-22,Minor,9859,No,Delhi
37351,1835,2023-10-21,Minor,8384,No,Bangalore
37352,1116,2023-05-20,Repair,10731,No,Mumbai
37353,1077,2024-07-19,Minor,12487,Yes,Delhi
37354,1918,2025-09-28,Minor,6249,Yes,Hyderabad
37355,502,2025-12-09,Minor,4973,No,Chennai
37356,1600,2025-11-09,Major,12254,Yes,Delhi
37357,390,2024-12-11,Repair,13204,Yes,Delhi
37358,1367,2024-12-07,Repair,9163,Yes,Hyderabad
37359,1213,2025-07-14,Major,13676,No,Delhi
37360,1588,2025-06-27,Minor,7249,Yes,Mumbai
37361,346,2025-10-04,Major,19841,No,Delhi
37362,858,2025-08-10,Minor,5983,Yes,Mumbai
37363,664,2023-08-03,Repair,12417,No,Bangalore
37364,1005,2024-09-03,Minor,10127,No,Chennai
37365,1341,2023-09-28,Minor,6991,Yes,Delhi
37366,1594,2025-06-02,Major,14597,No,Bangalore
37367,979,2024-12-19,Minor,7643,Yes,Hyderabad
37368,739,2025-07-04,Major,14606,No,Delhi
37369,1971,2024-12-21,Minor,6460,Yes,Hyderabad
37370,1436,2025-03-20,Repair,12295,Yes,Hyderabad
37371,1628,2024-12-20,Major,15678,No,Hyderabad
37372,1298,2024-04-11,Minor,7004,Yes,Hyderabad
37373,134,2024-04-21,Major,14335,Yes,Mumbai
37374,319,2025-10-15,Repair,15678,No,Mumbai
37375,1684,2025-12-11,Repair,12575,No,Bangalore
37376,185,2025-05-13,Repair,13783,Yes,Bangalore
37377,748,2025-03-06,Minor,7734,Yes,Chennai
37378,454,2025-07-30,Major,19638,No,Hyderabad
37379,220,2024-02-02,Major,11736,Yes,Delhi
37380,1122,2025-09-14,Repair,13086,Yes,Hyderabad
37381,103,2025-08-30,Minor,11059,Yes,Chennai
37382,88,2024-12-14,Major,17205,No,Hyderabad
37383,960,2024-02-25,Major,14234,Yes,Delhi
37384,150,2024-04-17,Major,18275,Yes,Mumbai
37385,1191,2023-07-22,Minor,9089,No,Mumbai
37386,584,2025-12-03,Repair,11045,Yes,Mumbai
37387,562,2023-09-12,Repair,11093,Yes,Mumbai
37388,1817,2024-10-13,Major,14535,Yes,Mumbai
37389,305,2026-01-28,Major,17898,No,Chennai
37390,1854,2024-01-30,Major,17989,No,Chennai
37391,775,2024-07-22,Minor,7637,No,Bangalore
37392,453,2024-03-13,Repair,8474,Yes,Bangalore
37393,832,2024-04-27,Major,14413,Yes,Delhi
37394,78,2025-04-05,Repair,12262,No,Delhi
37395,1572,2025-10-11,Minor,9869,Yes,Delhi
37396,758,2024-06-13,Repair,10676,Yes,Delhi
37397,1708,2025-08-23,Major,13945,No,Chennai
37398,1462,2025-11-23,Minor,7818,No,Delhi
37399,1318,2024-08-11,Repair,13606,No,Chennai
37400,1541,2024-02-13,Repair,14865,No,Delhi
37401,1341,2024-11-10,Minor,6755,Yes,Delhi
37402,363,2026-01-18,Repair,11617,No,Delhi
37403,979,2025-11-08,Major,14701,No,Mumbai
37404,306,2024-09-11,Major,12127,Yes,Hyderabad
37405,1259,2024-04-09,Major,12488,Yes,Delhi
37406,1458,2024-06-18,Major,11629,No,Delhi
37407,1090,2023-10-24,Minor,8492,Yes,Chennai
37408,1346,2023-09-25,Minor,9186,Yes,Chennai
37409,1514,2023-05-23,Major,11528,Yes,Mumbai
37410,342,2023-07-08,Repair,9095,No,Hyderabad
37411,123,2023-06-04,Minor,9695,No,Mumbai
37412,1010,2025-07-07,Major,16896,Yes,Chennai
37413,1459,2024-07-25,Major,18315,Yes,Mumbai
37414,1287,2024-09-14,Repair,11313,No,Chennai
37415,1541,2025-07-25,Major,18234,Yes,Chennai
37416,445,2023-03-28,Minor,7991,Yes,Mumbai
37417,158,2026-02-04,Minor,7726,No,Hyderabad
37418,802,2023-09-30,Minor,8741,Yes,Chennai
37419,1979,2024-01-10,Major,19090,Yes,Bangalore
37420,17,2025-06-28,Repair,8792,Yes,Mumbai
37421,1199,2024-08-23,Minor,4986,No,Chennai
37422,1848,2024-10-07,Major,13192,No,Hyderabad
37423,248,2024-06-02,Minor,7040,No,Delhi
37424,418,2023-04-27,Minor,11841,Yes,Mumbai
37425,1077,2023-10-31,Repair,15469,Yes,Hyderabad
37426,1340,2024-12-18,Repair,13888,Yes,Hyderabad
37427,1140,2023-10-17,Major,14092,No,Mumbai
37428,242,2023-10-03,Repair,12418,No,Hyderabad
37429,1139,2023-04-16,Repair,10344,Yes,Bangalore
37430,982,2024-07-22,Minor,8495,Yes,Mumbai
37431,847,2026-01-19,Repair,13894,Yes,Chennai
37432,1047,2023-09-21,Minor,8955,Yes,Hyderabad
37433,1762,2025-03-03,Minor,8418,Yes,Bangalore
37434,939,2023-06-27,Minor,5490,Yes,Hyderabad
37435,183,2024-06-25,Repair,13130,Yes,Mumbai
37436,1795,2025-03-23,Minor,4831,No,Bangalore
37437,1079,2023-08-02,Minor,8007,No,Chennai
37438,1996,2023-12-15,Repair,11434,No,Hyderabad
37439,1316,2025-12-07,Major,19881,Yes,Mumbai
37440,735,2023-04-16,Major,16401,Yes,Hyderabad
37441,109,2024-11-02,Minor,5635,No,Bangalore
37442,402,2023-06-17,Minor,11330,Yes,Hyderabad
37443,837,2025-02-19,Minor,9121,Yes,Bangalore
37444,1963,2024-02-11,Repair,13170,No,Mumbai
37445,46,2023-05-05,Minor,12214,No,Bangalore
37446,520,2024-08-22,Major,15154,No,Delhi
37447,169,2025-10-19,Major,15829,Yes,Bangalore
37448,1266,2024-10-04,Minor,6344,No,Bangalore
37449,310,2023-11-22,Repair,9129,Yes,Delhi
37450,199,2025-10-05,Major,13759,Yes,Chennai
37451,437,2025-06-06,Major,18581,Yes,Bangalore
37452,233,2023-10-12,Major,14703,No,Mumbai
37453,353,2025-07-19,Repair,9839,No,Chennai
37454,268,2023-08-20,Minor,6655,Yes,Chennai
37455,223,2024-05-22,Repair,11203,Yes,Mumbai
37456,791,2023-04-19,Repair,10887,No,Bangalore
37457,588,2023-06-17,Minor,5837,Yes,Chennai
37458,1922,2024-01-10,Minor,10530,Yes,Mumbai
37459,120,2023-10-19,Repair,10927,Yes,Bangalore
37460,252,2025-03-27,Major,12498,No,Bangalore
37461,1233,2024-06-10,Minor,7649,No,Hyderabad
37462,1701,2023-11-21,Repair,11672,No,Bangalore
37463,1894,2023-09-02,Repair,11642,Yes,Chennai
37464,1700,2025-06-05,Minor,6472,No,Mumbai
37465,465,2023-10-17,Major,17176,Yes,Hyderabad
37466,1242,2023-08-18,Minor,10657,No,Hyderabad
37467,1340,2025-11-07,Repair,13571,No,Hyderabad
37468,1259,2024-05-29,Repair,8498,Yes,Delhi
37469,1850,2023-12-14,Major,16591,No,Delhi
37470,668,2023-03-14,Major,15922,Yes,Mumbai
37471,1942,2025-01-19,Major,17358,Yes,Mumbai
37472,1031,2025-03-05,Repair,9975,Yes,Bangalore
37473,1816,2023-06-26,Minor,8488,Yes,Delhi
37474,1245,2023-04-28,Major,16665,Yes,Delhi
37475,1612,2025-09-10,Minor,6257,Yes,Hyderabad
37476,706,2025-11-27,Minor,7297,Yes,Delhi
37477,246,2024-10-12,Major,14798,No,Mumbai
37478,15,2025-11-11,Major,11529,No,Hyderabad
37479,1917,2023-03-06,Repair,14627,Yes,Bangalore
37480,1270,2023-04-08,Major,13764,No,Hyderabad
37481,357,2024-12-20,Minor,7075,No,Mumbai
37482,832,2024-04-21,Repair,10952,Yes,Mumbai
37483,1173,2024-07-16,Major,12612,Yes,Hyderabad
37484,1198,2023-04-21,Minor,7204,No,Bangalore
37485,679,2024-10-01,Major,16045,No,Bangalore
37486,321,2025-03-21,Major,16272,Yes,Bangalore
37487,1047,2025-09-25,Repair,12285,No,Mumbai
37488,1645,2023-05-18,Major,16055,No,Hyderabad
37489,1592,2026-01-23,Minor,8858,Yes,Delhi
37490,1112,2023-07-05,Repair,14259,Yes,Mumbai
37491,560,2024-06-06,Repair,11152,Yes,Delhi
37492,675,2025-11-23,Repair,10906,No,Hyderabad
37493,1203,2024-10-04,Major,16550,No,Chennai
37494,146,2023-04-30,Repair,15636,Yes,Bangalore
37495,1176,2025-09-03,Minor,7440,Yes,Delhi
37496,774,2023-12-12,Repair,8341,No,Mumbai
37497,736,2023-12-30,Major,16415,No,Bangalore
37498,1659,2025-09-25,Minor,10819,No,Bangalore
37499,764,2023-09-06,Repair,11481,Yes,Mumbai
37500,359,2025-11-19,Major,18328,Yes,Chennai
37501,540,2026-02-08,Minor,6226,No,Bangalore
37502,1840,2024-04-20,Repair,13123,No,Bangalore
37503,1566,2024-01-27,Minor,8270,Yes,Hyderabad
37504,1452,2024-07-16,Minor,10034,Yes,Delhi
37505,661,2025-08-17,Repair,10783,Yes,Bangalore
37506,227,2024-12-17,Repair,13512,No,Delhi
37507,6,2024-03-17,Major,12217,No,Delhi
37508,494,2026-01-14,Major,13409,No,Hyderabad
37509,1470,2024-07-27,Minor,8732,No,Bangalore
37510,844,2025-08-05,Major,17183,No,Mumbai
37511,1315,2026-02-11,Repair,8444,Yes,Delhi
37512,1622,2025-01-29,Minor,10460,No,Bangalore
37513,1022,2023-08-01,Major,11600,No,Delhi
37514,739,2025-10-19,Repair,10979,No,Bangalore
37515,1758,2025-02-20,Repair,13984,Yes,Hyderabad
37516,1314,2025-06-28,Minor,7394,No,Hyderabad
37517,630,2024-03-10,Major,17583,No,Mumbai
37518,1166,2023-09-28,Minor,8405,Yes,Delhi
37519,1994,2025-07-03,Major,12207,Yes,Chennai
37520,882,2024-02-12,Major,17913,Yes,Hyderabad
37521,1649,2025-09-23,Minor,9703,Yes,Bangalore
37522,1805,2023-09-06,Repair,12547,No,Chennai
37523,129,2025-08-15,Repair,9102,No,Delhi
37524,1739,2025-05-23,Minor,9212,Yes,Bangalore
37525,736,2024-08-15,Major,16379,No,Mumbai
37526,1537,2026-02-11,Major,17691,Yes,Hyderabad
37527,1329,2023-05-25,Repair,7982,No,Mumbai
37528,1203,2023-12-07,Minor,9560,No,Bangalore
37529,1530,2025-09-23,Minor,9475,No,Mumbai
37530,587,2023-09-02,Major,12098,Yes,Bangalore
37531,225,2025-01-23,Minor,10732,No,Delhi
37532,27,2024-12-06,Major,13081,No,Delhi
37533,1877,2023-04-12,Repair,10453,Yes,Mumbai
37534,172,2024-04-26,Major,17068,Yes,Chennai
37535,1851,2025-09-17,Repair,9722,Yes,Delhi
37536,981,2023-05-20,Major,13121,Yes,Delhi
37537,121,2024-09-16,Major,15213,No,Mumbai
37538,1112,2025-07-06,Repair,14518,Yes,Delhi
37539,1900,2025-08-12,Major,16143,Yes,Bangalore
37540,1389,2024-09-28,Major,13228,No,Bangalore
37541,244,2024-12-19,Major,16298,No,Hyderabad
37542,1924,2023-05-08,Repair,12942,Yes,Bangalore
37543,145,2024-10-27,Repair,13275,Yes,Hyderabad
37544,693,2023-02-24,Repair,10626,Yes,Chennai
37545,523,2023-09-26,Repair,14863,Yes,Chennai
37546,1551,2024-06-12,Repair,10736,No,Bangalore
37547,1425,2025-01-07,Minor,8291,Yes,Mumbai
37548,1469,2024-05-24,Repair,13326,Yes,Hyderabad
37549,1431,2023-12-20,Repair,10878,No,Mumbai
37550,1544,2024-11-25,Minor,6935,No,Chennai
37551,1550,2026-02-16,Major,14665,Yes,Mumbai
37552,793,2025-01-08,Major,15104,Yes,Delhi
37553,1272,2025-05-13,Repair,10722,No,Bangalore
37554,1345,2025-07-18,Major,12488,No,Chennai
37555,1493,2025-12-27,Repair,12612,No,Mumbai
37556,172,2025-11-13,Major,17563,Yes,Delhi
37557,1482,2024-05-21,Major,12024,No,Hyderabad
37558,1868,2024-11-20,Minor,9204,No,Bangalore
37559,1139,2025-04-01,Major,13883,No,Chennai
37560,467,2025-10-06,Major,13754,No,Bangalore
37561,1750,2025-08-18,Major,17069,No,Mumbai
37562,1384,2023-05-20,Minor,10920,No,Bangalore
37563,703,2023-03-24,Minor,7097,Yes,Delhi
37564,652,2024-06-19,Repair,11003,Yes,Mumbai
37565,1586,2023-10-19,Minor,9709,Yes,Hyderabad
37566,1386,2023-08-25,Minor,8708,No,Mumbai
37567,1662,2023-09-26,Minor,10303,Yes,Chennai
37568,1244,2024-02-04,Major,18801,Yes,Bangalore
37569,331,2024-03-10,Repair,12492,No,Hyderabad
37570,805,2023-08-05,Minor,7114,Yes,Chennai
37571,1355,2025-09-27,Major,15167,No,Mumbai
37572,1168,2025-08-28,Major,14850,Yes,Mumbai
37573,1330,2023-07-08,Repair,9106,No,Chennai
37574,1141,2024-03-28,Repair,10898,Yes,Bangalore
37575,1605,2025-11-21,Repair,13055,Yes,Chennai
37576,413,2025-03-28,Repair,9010,No,Delhi
37577,765,2025-02-10,Major,13845,Yes,Mumbai
37578,481,2025-07-24,Minor,11547,Yes,Hyderabad
37579,1451,2025-09-28,Repair,8196,No,Chennai
37580,1715,2025-02-17,Repair,10362,No,Hyderabad
37581,432,2025-04-01,Minor,5482,Yes,Delhi
37582,1949,2024-05-13,Major,16536,Yes,Bangalore
37583,557,2024-06-23,Minor,11776,No,Delhi
